LEAGUE,DIVISION,TEAM_NAME,SCHEDULE_LINK
CPL,Boys U11 Division 9,Lakota Futbol Club Lakota FC B15 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223294
CPL,Boys U11 Division 10,Cincinnati Grand Futbol Cincinnati Grand Futbol Club Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3272944
CPL,Boys U11 Division 10,Kings Hammer Soccer Club KHPA NKY B15-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3179516
CPL,Boys U11 Division 10,On Goal Passion FC Passion FC 2015B Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3225428
CPL,Boys U11 Division 10,Taylor Creek Youth Organization TCFC Red Dragons B2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3173949
CPL,Boys U11 Division 10,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier B2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3223296
CPL,Boys U11 Division 10,FC Storm FC Storm B15 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162662
CPL,Boys U11 Division 10,Mercury Mercury 2015 west 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3222161
CPL,Boys U11 Division 10,Edgewood Premier FC Edgewood Premier FC B15,https://system.gotsport.com/org_event/events/43740/schedules?team=3223750
CPL,Boys U11 Division 10,Kolping SC Kolping SC B15 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3217829
CPL,Boys U11 Division 10,Franklin Youth Soccer Association Franklin Premier FC U11 Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3177881
CPL,Boys U11 Division 1,Lakota Futbol Club Lakota FC B15 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3200306
CPL,Boys U11 Division 1,Cincy SC Cincy SC B15 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3194533
CPL,Boys U11 Division 1,Cincinnati United CUSE 15B Arsenal,https://system.gotsport.com/org_event/events/43740/schedules?team=3224527
CPL,Boys U11 Division 1,Kings Hammer Soccer Club KHPA CINCY B15-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3183252
CPL,Boys U11 Division 1,Cincinnati United CU North 15B Elite 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3222944
CPL,Boys U11 Division 1,Total Futbol Academy(OH) TFA B15 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200758
CPL,Boys U11 Division 3,NWC Alliance Soccer Club NWC Alliance 15/16 (U10) Boys Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3200493
CPL,Boys U11 Division 3,Cincy SC Cincy SC B16 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200486
CPL,Boys U11 Division 3,Total Futbol Academy(OH) TFA B16 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3214920
CPL,Boys U11 Division 3,Cincinnati United CUSE 15B Barcelona,https://system.gotsport.com/org_event/events/43740/schedules?team=3224529
CPL,Boys U11 Division 3,Monroe Premier FC Monroe Premier FC 2015 Boys Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3152121
CPL,Boys U11 Division 3,Kings Hammer Soccer Club KHPA CINCY B15-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3183402
CPL,Boys U11 Division 3,Fairfield Optimist Soccer Club FOSC B15 Elite,https://system.gotsport.com/org_event/events/43740/schedules?team=3218880
CPL,Boys U11 Division 3,STAR Rush Cincinnati STAR Rush B2015 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220072
CPL,Boys U11 Division 3,Cincinnati United CUSE 15B Chelsea,https://system.gotsport.com/org_event/events/43740/schedules?team=3224531
CPL,Boys U11 Division 5,Campbell Soccer Club (CSC) CSC U11B Ireland,https://system.gotsport.com/org_event/events/43740/schedules?team=3213224
CPL,Boys U11 Division 5,LSO United LSO United B15,https://system.gotsport.com/org_event/events/43740/schedules?team=3084936
CPL,Boys U11 Division 5,Cincinnati United CU North 15B Puma One,https://system.gotsport.com/org_event/events/43740/schedules?team=3223138
CPL,Boys U11 Division 5,Kings Hammer Soccer Club KHPA NKY B15-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3179505
CPL,Boys U11 Division 5,Mercury Mercury B16 Pre ECNL,https://system.gotsport.com/org_event/events/43740/schedules?team=3275490
CPL,Boys U11 Division 5,Independence SC ISC B15 Green Hornets,https://system.gotsport.com/org_event/events/43740/schedules?team=3219719
CPL,Boys U11 Division 5,Fusion FC NKY Fusion FC B15 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3220415
CPL,Boys U11 Division 5,Cincy SC Cincy SC B15 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3194553
CPL,Boys U11 Division 5,Lawrenceburg Greendale Soccer Club LGSC B15 Tigers Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3143392
CPL,Boys U11 Division 6,On Goal Passion FC Passion FC 2015B Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3225418
CPL,Boys U11 Division 6,Inner Cincinnati SA Inner Cincinnati U11,https://system.gotsport.com/org_event/events/43740/schedules?team=3185995
CPL,Boys U11 Division 6,Mercury Mercury B2015 west 1,https://system.gotsport.com/org_event/events/43740/schedules?team=3222084
CPL,Boys U11 Division 6,Madeira FC Madeira FC B2015 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3219625
CPL,Boys U11 Division 6,Lakota Futbol Club Lakota FC B15 Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3225577
CPL,Boys U11 Division 6,Cincinnati United CU North 15B Evo Power,https://system.gotsport.com/org_event/events/43740/schedules?team=3223428
CPL,Boys U11 Division 6,Kings Hammer Soccer Club KHPA CINCY B15-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3186431
CPL,Boys U11 Division 6,Oxford United FC(OH) Oxford United B 2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3183898
CPL,Boys U11 Division 6,Cincinnati United CUSE 15B Dortmund,https://system.gotsport.com/org_event/events/43740/schedules?team=3224535
CPL,Boys U11 Division 6,Cincy SC Cincy SC B15 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3194569
CPL,Boys U11 Division 7,Ohio United FC Ohio United FC B15 Rovers Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3225856
CPL,Boys U11 Division 7,Mercury Mercury Premier 2015 Boys White,https://system.gotsport.com/org_event/events/43740/schedules?team=3224660
CPL,Boys U11 Division 7,Campbell Soccer Club (CSC) CSC U11B Fotsch,https://system.gotsport.com/org_event/events/43740/schedules?team=3213220
CPL,Boys U11 Division 7,Kings Hammer Soccer Club KHPA NKY B15-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179511
CPL,Boys U11 Division 7,Campbell Soccer Club (CSC) CSC U11B Kafel,https://system.gotsport.com/org_event/events/43740/schedules?team=3213237
CPL,Boys U11 Division 7,Eclipse FC Eclipse East Crossfire,https://system.gotsport.com/org_event/events/43740/schedules?team=3172436
CPL,Boys U11 Division 7,Cincinnati Elite FC Cincinnati Elite FC B15 Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3219000
CPL,Boys U11 Division 7,Kings Hammer Soccer Club KHPA CINCY B15-B,https://system.gotsport.com/org_event/events/43740/schedules?team=3186434
CPL,Boys U11 Division 8,Cincinnati Grand Futbol Cincinnati Grand Futbol,https://system.gotsport.com/org_event/events/43740/schedules?team=3272734
CPL,Boys U11 Division 8,Oak Hills Youth Athletics Oak Hills Premier Boys 2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3222731
CPL,Boys U11 Division 8,Lawrenceburg Greendale Soccer Club LGSC B15 Wild Tigers,https://system.gotsport.com/org_event/events/43740/schedules?team=3100480
CPL,Boys U11 Division 8,NWC Alliance Soccer Club NWC Alliance 15/16 (U10) Boys Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200505
CPL,Boys U11 Division 8,Mercury SJB Premier B15 Blue Jays,https://system.gotsport.com/org_event/events/43740/schedules?team=3151353
CPL,Boys U11 Division 8,Ohio United FC Ohio United FC B15 Academy,https://system.gotsport.com/org_event/events/43740/schedules?team=3225851
CPL,Boys U11 Division 8,Little Miami FC Little Miami FC 2015/2016 Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3200709
CPL,Boys U11 Division 8,Campbell Soccer Club (CSC) CSC U11B Kramer Jaguars,https://system.gotsport.com/org_event/events/43740/schedules?team=3213242
CPL,Boys U11 Division 8,Alliance Cincinnati SC ACSC B2015/2016 Academy,https://system.gotsport.com/org_event/events/43740/schedules?team=3232368
CPL,Boys U11 Division 9,Taylor Creek Youth Organization TCFC Red Bulls B2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3177761
CPL,Boys U11 Division 9,Kolping SC Kolping SC B15 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3217823
CPL,Boys U11 Division 9,Elevate FC Elevate FC 2015 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3097540
CPL,Boys U11 Division 9,STAR Rush Cincinnati STAR Rush B2015 Grey,https://system.gotsport.com/org_event/events/43740/schedules?team=3220082
CPL,Boys U11 Division 9,Butler Fury Soccer Club Butler Fury Youth Soccer Club Boys 2015/2016,https://system.gotsport.com/org_event/events/43740/schedules?team=3176563
CPL,Boys U11 Division 9,Ohio United FC Ohio United FC B15 Academy 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3225894
CPL,Boys U11 Division 9,Lakota Futbol Club Lakota FC B15 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223294
CPL,Boys U11 Division 10,Cincinnati Grand Futbol Cincinnati Grand Futbol Club Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3272944
CPL,Boys U11 Division 10,Kings Hammer Soccer Club KHPA NKY B15-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3179516
CPL,Boys U11 Division 10,On Goal Passion FC Passion FC 2015B Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3225428
CPL,Boys U11 Division 10,Taylor Creek Youth Organization TCFC Red Dragons B2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3173949
CPL,Boys U11 Division 10,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier B2015,https://system.gotsport.com/org_event/events/43740/schedules?team=3223296
CPL,Boys U11 Division 10,FC Storm FC Storm B15 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162662
CPL,Boys U11 Division 10,Mercury Mercury 2015 west 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3222161
CPL,Boys U11 Division 10,Edgewood Premier FC Edgewood Premier FC B15,https://system.gotsport.com/org_event/events/43740/schedules?team=3223750
CPL,Boys U11 Division 10,Kolping SC Kolping SC B15 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3217829
CPL,Boys U11 Division 10,Franklin Youth Soccer Association Franklin Premier FC U11 Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3177881
CPL,Boys U12 Division 2,Kings Hammer Soccer Club KHPA NKY B14-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3173560
CPL,Boys U12 Division 2,On Goal Passion FC Passion FC 2014B Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3187055
CPL,Boys U12 Division 2,Cincinnati United CU North 14B Elite 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3223143
CPL,Boys U12 Division 2,Cincinnati United CUSE 14B Barcelona,https://system.gotsport.com/org_event/events/43740/schedules?team=3224664
CPL,Boys U12 Division 2,Lakota Futbol Club Lakota FC B14 Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3223319
CPL,Boys U12 Division 3,Fairfield Optimist Soccer Club FOSC Lebanon Warriors Premier B2014 Maroon,https://system.gotsport.com/org_event/events/43740/schedules?team=3223313
CPL,Boys U12 Division 3,Kings Hammer Soccer Club KHPA CINCY B14-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3186266
CPL,Boys U12 Division 3,Cincy SC Cincy SC B14 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3194497
CPL,Boys U12 Division 3,Lawrenceburg Greendale Soccer Club LGSC B14 Thundercats,https://system.gotsport.com/org_event/events/43740/schedules?team=3191379
CPL,Boys U12 Division 3,Fusion FC NKY Fusion FC B14 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3220448
CPL,Boys U12 Division 3,Madeira FC Madeira FC B2014 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3167988
CPL,Boys U12 Division 3,Cincinnati United CUSE 14B CHELSEA,https://system.gotsport.com/org_event/events/43740/schedules?team=3224669
CPL,Boys U12 Division 4,Independence SC ISC B14 Wolves,https://system.gotsport.com/org_event/events/43740/schedules?team=3196694
CPL,Boys U12 Division 4,Oak Hills Youth Athletics Oak Hills Premier Boys 2014 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3222736
CPL,Boys U12 Division 4,Forest Hills FC Forest Hills Fútbol Club,https://system.gotsport.com/org_event/events/43740/schedules?team=3244653
CPL,Boys U12 Division 4,Monroe Premier FC Monroe Premier FC Boys 2014,https://system.gotsport.com/org_event/events/43740/schedules?team=3142301
CPL,Boys U12 Division 4,Oxford United FC(OH) Oxford United B2014,https://system.gotsport.com/org_event/events/43740/schedules?team=3183887
CPL,Boys U12 Division 4,Kolping SC Kolping SC B14 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3217834
CPL,Boys U12 Division 4,Kings Hammer Soccer Club KHPA CINCY B14-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179472
CPL,Boys U12 Division 4,Kings Hammer Soccer Club KHPA NKY B14-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179501
CPL,Boys U12 Division 4,Cincy SC Cincy SC B14 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3194514
CPL,Boys U12 Division 4,Cincinnati United CUSE 14B Dortmund,https://system.gotsport.com/org_event/events/43740/schedules?team=3224675
CPL,Boys U12 Division 5,Eclipse FC Eclipse FC East Courage,https://system.gotsport.com/org_event/events/43740/schedules?team=3124393
CPL,Boys U12 Division 5,FC Storm FC Storm B14 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3162683
CPL,Boys U12 Division 5,Kings Hammer Soccer Club KHPA NKY B14-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3186456
CPL,Boys U12 Division 5,STAR Rush Cincinnati STAR Rush B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220100
CPL,Boys U12 Division 5,Cincinnati United CU North 14B Puma One,https://system.gotsport.com/org_event/events/43740/schedules?team=3223146
CPL,Boys U12 Division 5,Cincinnati United CUSE 14B Everton,https://system.gotsport.com/org_event/events/43740/schedules?team=3224687
CPL,Boys U12 Division 5,Alliance Cincinnati SC ACSC B2014 Academy,https://system.gotsport.com/org_event/events/43740/schedules?team=3232334
CPL,Boys U12 Division 5,Cincy SC Cincy SC B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3194489
CPL,Boys U12 Division 5,Lakota Futbol Club Lakota FC B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223304
CPL,Boys U12 Division 6,Mercury Mercury Premier 2014 Boys White,https://system.gotsport.com/org_event/events/43740/schedules?team=3224657
CPL,Boys U12 Division 6,Independence SC ISC B14 Warrior FC,https://system.gotsport.com/org_event/events/43740/schedules?team=3181870
CPL,Boys U12 Division 6,Fairfield Optimist Soccer Club FOSC Lebanon Warriors Premier B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223318
CPL,Boys U12 Division 6,Cincinnati United CU North 14B Evo Power,https://system.gotsport.com/org_event/events/43740/schedules?team=3223419
CPL,Boys U12 Division 6,Mercury B2014 west 1,https://system.gotsport.com/org_event/events/43740/schedules?team=3222077
CPL,Boys U12 Division 6,Northwest Cincy Soccer Coalition Northwest Cincy SC B14 Strike,https://system.gotsport.com/org_event/events/43740/schedules?team=3223250
CPL,Boys U12 Division 7,Cincinnati Elite FC Cincinnati Elite FC B14 Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3218960
CPL,Boys U12 Division 7,Cincinnati West CWSC B14/15 Academy Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3218933
CPL,Boys U12 Division 7,Fairfield Optimist Soccer Club FOSC B14 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3222360
CPL,Boys U12 Division 7,Fusion FC NKY Fusion FC B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220450
CPL,Boys U12 Division 7,FC Storm FC Storm B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162690
CPL,Boys U12 Division 7,On Goal Passion FC Passion FC 2014B Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3187396
CPL,Boys U12 Division 7,Kings Hammer Soccer Club KHPA NKY B14-4,https://system.gotsport.com/org_event/events/43740/schedules?team=3186512
CPL,Boys U12 Division 8,Oak Hills Youth Athletics Oak Hills Premier Boys 2014 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3222740
CPL,Boys U12 Division 8,Campbell Soccer Club (CSC) CSC U12B Collier Bad Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3213258
CPL,Boys U12 Division 8,Cincinnati Elite FC Cincinnati Elite FC B14 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3218977
CPL,Boys U12 Division 8,FC Dayton FC Dayton B14 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3195784
CPL,Boys U12 Division 8,Kings Hammer Soccer Club KHPA CINCY B14-B,https://system.gotsport.com/org_event/events/43740/schedules?team=3186425
CPL,Boys U12 Division 8,Waynesville FC Waynesville FC B2014,https://system.gotsport.com/org_event/events/43740/schedules?team=3220392
CPL,Boys U12 Division 8,Madeira FC Madeira FC B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3219207
CPL,Boys U12 Division 8,Total Futbol Academy(OH) TFA B14 Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3216073
CPL,Boys U12 Division 8,NWC Alliance Soccer Club NWC Alliance 2014 (U12) Boys Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200556
CPL,Boys U12 Division 8,Cincinnati United CU Northwest 14/15B Atalanta,https://system.gotsport.com/org_event/events/43740/schedules?team=3229099
CPL,Boys U12 Division 9,Edgewood Premier FC Edgewood Premier FC B14,https://system.gotsport.com/org_event/events/43740/schedules?team=3223733
CPL,Boys U12 Division 9,Campbell Soccer Club (CSC) CSC U12B Chaos 14/15,https://system.gotsport.com/org_event/events/43740/schedules?team=3213244
CPL,Boys U12 Division 9,Campbell Soccer Club (CSC) CSC U12B CAdkins,https://system.gotsport.com/org_event/events/43740/schedules?team=3213256
CPL,Boys U12 Division 9,Eclipse FC Eclipse FC East Havok-Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3181227
CPL,Boys U12 Division 9,Kolping SC Kolping SC B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3217846
CPL,Boys U12 Division 9,FC Storm FC Storm B14/15 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3162696
CPL,Boys U12 Division 9,Kings Hammer Soccer Club KHPA NKY B14-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3226268
CPL,Boys U12 Division 9,Cincinnati West CWSC B14/15 United Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3216344
CPL,Boys U12 Division 2,Kings Hammer Soccer Club KHPA NKY B14-1,https://system.gotsport.com/org_event/events/43740/schedules?team=3173560
CPL,Boys U12 Division 2,On Goal Passion FC Passion FC 2014B Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3187055
CPL,Boys U12 Division 2,Cincinnati United CU North 14B Elite 2,https://system.gotsport.com/org_event/events/43740/schedules?team=3223143
CPL,Boys U12 Division 2,Cincinnati United CUSE 14B Barcelona,https://system.gotsport.com/org_event/events/43740/schedules?team=3224664
CPL,Boys U12 Division 2,Lakota Futbol Club Lakota FC B14 Gray,https://system.gotsport.com/org_event/events/43740/schedules?team=3223319
CPL,Boys U12 Division 3,Fairfield Optimist Soccer Club FOSC Lebanon Warriors Premier B2014 Maroon,https://system.gotsport.com/org_event/events/43740/schedules?team=3223313
CPL,Boys U12 Division 3,Kings Hammer Soccer Club KHPA CINCY B14-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3186266
CPL,Boys U12 Division 3,Cincy SC Cincy SC B14 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3194497
CPL,Boys U12 Division 3,Lawrenceburg Greendale Soccer Club LGSC B14 Thundercats,https://system.gotsport.com/org_event/events/43740/schedules?team=3191379
CPL,Boys U12 Division 3,Fusion FC NKY Fusion FC B14 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3220448
CPL,Boys U12 Division 3,Madeira FC Madeira FC B2014 Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3167988
CPL,Boys U12 Division 3,Cincinnati United CUSE 14B CHELSEA,https://system.gotsport.com/org_event/events/43740/schedules?team=3224669
CPL,Boys U12 Division 4,Independence SC ISC B14 Wolves,https://system.gotsport.com/org_event/events/43740/schedules?team=3196694
CPL,Boys U12 Division 4,Oak Hills Youth Athletics Oak Hills Premier Boys 2014 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3222736
CPL,Boys U12 Division 4,Forest Hills FC Forest Hills Fútbol Club,https://system.gotsport.com/org_event/events/43740/schedules?team=3244653
CPL,Boys U12 Division 4,Monroe Premier FC Monroe Premier FC Boys 2014,https://system.gotsport.com/org_event/events/43740/schedules?team=3142301
CPL,Boys U12 Division 4,Oxford United FC(OH) Oxford United B2014,https://system.gotsport.com/org_event/events/43740/schedules?team=3183887
CPL,Boys U12 Division 4,Kolping SC Kolping SC B14 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3217834
CPL,Boys U12 Division 4,Kings Hammer Soccer Club KHPA CINCY B14-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179472
CPL,Boys U12 Division 4,Kings Hammer Soccer Club KHPA NKY B14-2,https://system.gotsport.com/org_event/events/43740/schedules?team=3179501
CPL,Boys U12 Division 4,Cincy SC Cincy SC B14 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3194514
CPL,Boys U12 Division 4,Cincinnati United CUSE 14B Dortmund,https://system.gotsport.com/org_event/events/43740/schedules?team=3224675
CPL,Boys U12 Division 5,Eclipse FC Eclipse FC East Courage,https://system.gotsport.com/org_event/events/43740/schedules?team=3124393
CPL,Boys U12 Division 5,FC Storm FC Storm B14 Orange,https://system.gotsport.com/org_event/events/43740/schedules?team=3162683
CPL,Boys U12 Division 5,Kings Hammer Soccer Club KHPA NKY B14-3,https://system.gotsport.com/org_event/events/43740/schedules?team=3186456
CPL,Boys U12 Division 5,STAR Rush Cincinnati STAR Rush B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220100
CPL,Boys U12 Division 5,Cincinnati United CU North 14B Puma One,https://system.gotsport.com/org_event/events/43740/schedules?team=3223146
CPL,Boys U12 Division 5,Cincinnati United CUSE 14B Everton,https://system.gotsport.com/org_event/events/43740/schedules?team=3224687
CPL,Boys U12 Division 5,Alliance Cincinnati SC ACSC B2014 Academy,https://system.gotsport.com/org_event/events/43740/schedules?team=3232334
CPL,Boys U12 Division 5,Cincy SC Cincy SC B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3194489
CPL,Boys U12 Division 5,Lakota Futbol Club Lakota FC B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223304
CPL,Boys U12 Division 6,Mercury Mercury Premier 2014 Boys White,https://system.gotsport.com/org_event/events/43740/schedules?team=3224657
CPL,Boys U12 Division 6,Independence SC ISC B14 Warrior FC,https://system.gotsport.com/org_event/events/43740/schedules?team=3181870
CPL,Boys U12 Division 6,Fairfield Optimist Soccer Club FOSC Lebanon Warriors Premier B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3223318
CPL,Boys U12 Division 6,Cincinnati United CU North 14B Evo Power,https://system.gotsport.com/org_event/events/43740/schedules?team=3223419
CPL,Boys U12 Division 6,Mercury B2014 west 1,https://system.gotsport.com/org_event/events/43740/schedules?team=3222077
CPL,Boys U12 Division 6,Northwest Cincy Soccer Coalition Northwest Cincy SC B14 Strike,https://system.gotsport.com/org_event/events/43740/schedules?team=3223250
CPL,Boys U12 Division 7,Cincinnati Elite FC Cincinnati Elite FC B14 Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3218960
CPL,Boys U12 Division 7,Cincinnati West CWSC B14/15 Academy Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3218933
CPL,Boys U12 Division 7,Fairfield Optimist Soccer Club FOSC B14 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3222360
CPL,Boys U12 Division 7,Fusion FC NKY Fusion FC B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3220450
CPL,Boys U12 Division 7,FC Storm FC Storm B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3162690
CPL,Boys U12 Division 7,On Goal Passion FC Passion FC 2014B Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3187396
CPL,Boys U12 Division 7,Kings Hammer Soccer Club KHPA NKY B14-4,https://system.gotsport.com/org_event/events/43740/schedules?team=3186512
CPL,Boys U12 Division 8,Oak Hills Youth Athletics Oak Hills Premier Boys 2014 Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3222740
CPL,Boys U12 Division 8,Campbell Soccer Club (CSC) CSC U12B Collier Bad Boys,https://system.gotsport.com/org_event/events/43740/schedules?team=3213258
CPL,Boys U12 Division 8,Cincinnati Elite FC Cincinnati Elite FC B14 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3218977
CPL,Boys U12 Division 8,FC Dayton FC Dayton B14 Navy,https://system.gotsport.com/org_event/events/43740/schedules?team=3195784
CPL,Boys U12 Division 8,Kings Hammer Soccer Club KHPA CINCY B14-B,https://system.gotsport.com/org_event/events/43740/schedules?team=3186425
CPL,Boys U12 Division 8,Waynesville FC Waynesville FC B2014,https://system.gotsport.com/org_event/events/43740/schedules?team=3220392
CPL,Boys U12 Division 8,Madeira FC Madeira FC B2014 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3219207
CPL,Boys U12 Division 8,Total Futbol Academy(OH) TFA B14 Gold,https://system.gotsport.com/org_event/events/43740/schedules?team=3216073
CPL,Boys U12 Division 8,NWC Alliance Soccer Club NWC Alliance 2014 (U12) Boys Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3200556
CPL,Boys U12 Division 8,Cincinnati United CU Northwest 14/15B Atalanta,https://system.gotsport.com/org_event/events/43740/schedules?team=3229099
CPL,Boys U12 Division 9,Edgewood Premier FC Edgewood Premier FC B14,https://system.gotsport.com/org_event/events/43740/schedules?team=3223733
CPL,Boys U12 Division 9,Campbell Soccer Club (CSC) CSC U12B Chaos 14/15,https://system.gotsport.com/org_event/events/43740/schedules?team=3213244
CPL,Boys U12 Division 9,Campbell Soccer Club (CSC) CSC U12B CAdkins,https://system.gotsport.com/org_event/events/43740/schedules?team=3213256
CPL,Boys U12 Division 9,Eclipse FC Eclipse FC East Havok-Blue,https://system.gotsport.com/org_event/events/43740/schedules?team=3181227
CPL,Boys U12 Division 9,Kolping SC Kolping SC B14 White,https://system.gotsport.com/org_event/events/43740/schedules?team=3217846
CPL,Boys U12 Division 9,FC Storm FC Storm B14/15 Black,https://system.gotsport.com/org_event/events/43740/schedules?team=3162696
CPL,Boys U12 Division 9,Kings Hammer Soccer Club KHPA NKY B14-A,https://system.gotsport.com/org_event/events/43740/schedules?team=3226268
CPL,Boys U12 Division 9,Cincinnati West CWSC B14/15 United Red,https://system.gotsport.com/org_event/events/43740/schedules?team=3216344
CPL,Boys U13 Division 1,Fairfield Optimist Soccer Club FOSC B13 Premier,https://system.gotsport.com/org_event/events/43740/schedules?team=3218467
